9.6406 	WARNING 	User requested fullscreen with size [1707 1067], but screen is actually [1920, 1080]. Using actual size
10.2096 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002175D6C8BB0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002175D6C8B50>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002175D6C8970>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002175DA7BC10>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.2098 	EXP 	window1: mouseVisible = True
10.2098 	EXP 	window1: backgroundImage = ''
10.2098 	EXP 	window1: backgroundFit = 'none'
10.2114 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.2114 	EXP 	window1: recordFrameIntervals = False
10.2784 	EXP 	window1: recordFrameIntervals = True
10.3311 	WARNING 	t of last frame was 10.43ms (=1/95)
10.3972 	EXP 	Screen (0) actual frame rate measured at 153.17Hz
10.3974 	EXP 	window1: recordFrameIntervals = False
10.3978 	EXP 	window1: mouseVisible = False
11.6673 	EXP 	digit_span: status = STARTED
11.6678 	EXP 	window1: mouseVisible = True
11.7174 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.7175 	EXP 	window1: mouseVisible = True
11.7198 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
11.7199 	EXP 	window1: mouseVisible = True
11.7210 	EXP 	Created digit = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='digit', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.7212 	EXP 	window1: mouseVisible = True
11.7221 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.7222 	EXP 	window1: mouseVisible = True
11.7256 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='Please enter the digits you remeber:', units='height', win=Window(...), wrapWidth=1)
11.7257 	EXP 	window1: mouseVisible = True
11.7258 	EXP 	window1: mouseVisible = True
11.7261 	EXP 	window1: mouseVisible = True
11.7263 	EXP 	window1: mouseVisible = True
11.7314 	EXP 	window1: mouseVisible = True
11.7315 	EXP 	window1: mouseVisible = True
11.7317 	EXP 	window1: mouseVisible = True
11.7319 	EXP 	window1: mouseVisible = True
11.7680 	EXP 	window1: mouseVisible = True
11.7705 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text="press 'space' to confirm input", units='height', win=Window(...), wrapWidth=1)
11.7706 	EXP 	window1: mouseVisible = True
11.7746 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.7746 	EXP 	window1: mouseVisible = True
11.7769 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_7', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='The End', units='height', win=Window(...), wrapWidth=1)
0.0005 	DATA 	Keypress: space
0.0028 	EXP 	result_box: autoLog = True
0.0057 	EXP 	text: autoDraw = True
0.1079 	DATA 	Mouse: Left button down, pos=(831,686)
0.2328 	DATA 	Mouse:  Left button up, pos=(831,686)
1.9117 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
1.9124 	EXP 	New trial (rep=0, index=0): None
1.9128 	EXP 	Created sequence: sequential, trialTypes=1, nReps=15, seed=None
1.9132 	EXP 	New trial (rep=0, index=0): None
1.9167 	DATA 	Keypress: space
1.9223 	EXP 	text: autoDraw = False
1.9223 	EXP 	text_2: autoDraw = True
2.9117 	EXP 	Created sequence: sequential, trialTypes=1, nReps=8, seed=None
2.9120 	EXP 	New trial (rep=0, index=0): None
3.0102 	EXP 	text_2: autoDraw = False
3.0102 	EXP 	digit: height = 0.5
3.0102 	EXP 	digit: height = 0.5
3.0102 	EXP 	digit: height = 0.5
3.0102 	EXP 	digit: text = '6'
3.0102 	EXP 	digit: autoDraw = True
3.9181 	EXP 	digit: autoDraw = False
3.9181 	EXP 	text_3: autoDraw = True
4.0148 	EXP 	New trial (rep=1, index=0): None
4.0247 	EXP 	text_3: autoDraw = False
4.0247 	EXP 	digit: height = 0.5
4.0247 	EXP 	digit: height = 0.5
4.0247 	EXP 	digit: height = 0.5
4.0247 	EXP 	digit: text = '8'
4.0247 	EXP 	digit: autoDraw = True
5.0224 	EXP 	digit: autoDraw = False
5.0224 	EXP 	text_3: autoDraw = True
5.1130 	EXP 	New trial (rep=2, index=0): None
5.1392 	EXP 	text_3: autoDraw = False
5.1392 	EXP 	digit: height = 0.5
5.1392 	EXP 	digit: height = 0.5
5.1392 	EXP 	digit: height = 0.5
5.1392 	EXP 	digit: text = '3'
5.1392 	EXP 	digit: autoDraw = True
6.1197 	EXP 	digit: autoDraw = False
6.1197 	EXP 	text_3: autoDraw = True
6.2180 	EXP 	New trial (rep=3, index=0): None
6.2460 	EXP 	text_3: autoDraw = False
6.2460 	EXP 	digit: height = 0.5
6.2460 	EXP 	digit: height = 0.5
6.2460 	EXP 	digit: height = 0.5
6.2460 	EXP 	digit: text = '0'
6.2460 	EXP 	digit: autoDraw = True
7.2235 	EXP 	digit: autoDraw = False
7.2235 	EXP 	text_3: autoDraw = True
7.3151 	EXP 	New trial (rep=4, index=0): None
7.3328 	EXP 	text_3: autoDraw = False
7.3328 	EXP 	digit: height = 0.5
7.3328 	EXP 	digit: height = 0.5
7.3328 	EXP 	digit: height = 0.5
7.3328 	EXP 	digit: text = '1'
7.3328 	EXP 	digit: autoDraw = True
8.3208 	EXP 	digit: autoDraw = False
8.3208 	EXP 	text_3: autoDraw = True
8.4132 	EXP 	New trial (rep=5, index=0): None
8.4297 	EXP 	text_3: autoDraw = False
8.4297 	EXP 	digit: height = 0.5
8.4297 	EXP 	digit: height = 0.5
8.4297 	EXP 	digit: height = 0.5
8.4297 	EXP 	digit: text = '2'
8.4297 	EXP 	digit: autoDraw = True
9.4181 	EXP 	digit: autoDraw = False
9.4181 	EXP 	text_3: autoDraw = True
9.5157 	EXP 	New trial (rep=6, index=0): None
9.5281 	EXP 	text_3: autoDraw = False
9.5281 	EXP 	digit: height = 0.5
9.5281 	EXP 	digit: height = 0.5
9.5281 	EXP 	digit: height = 0.5
9.5281 	EXP 	digit: text = '9'
9.5281 	EXP 	digit: autoDraw = True
10.5221 	EXP 	digit: autoDraw = False
10.5221 	EXP 	text_3: autoDraw = True
10.6130 	EXP 	New trial (rep=7, index=0): None
10.6433 	EXP 	text_3: autoDraw = False
10.6433 	EXP 	digit: height = 0.5
10.6433 	EXP 	digit: height = 0.5
10.6433 	EXP 	digit: height = 0.5
10.6433 	EXP 	digit: text = '7'
10.6433 	EXP 	digit: autoDraw = True
11.6192 	EXP 	digit: autoDraw = False
11.6192 	EXP 	text_3: autoDraw = True
11.7391 	EXP 	text_3: autoDraw = False
11.7391 	EXP 	text_4: autoDraw = True
11.7391 	EXP 	result_box: autoDraw = True
11.7391 	EXP 	text_5: autoDraw = True
12.3169 	DATA 	Keypress: 8
12.4588 	DATA 	Keypress: 3
13.0943 	DATA 	Keypress: 0
14.0044 	DATA 	Keypress: 7
14.2790 	DATA 	Keypress: 1
14.5420 	DATA 	Keypress: 2
15.2589 	EXP 	New trial (rep=1, index=0): None
15.2598 	DATA 	Keypress: space
15.2649 	EXP 	text_4: autoDraw = False
15.2649 	EXP 	result_box: autoDraw = False
15.2649 	EXP 	text_5: autoDraw = False
15.2649 	EXP 	text_2: autoDraw = True
16.2624 	EXP 	Created sequence: sequential, trialTypes=1, nReps=8, seed=None
16.2629 	EXP 	New trial (rep=0, index=0): None
16.2915 	EXP 	text_2: autoDraw = False
